,MLP_SMOTE_predicted
2138,1.0
2139,1.0
2140,1.0
2141,0.0
2142,1.0
2143,1.0
2144,1.0
2145,1.0
2146,1.0
2147,1.0
2148,1.0
2149,0.0
2150,1.0
2151,1.0
2152,0.0
2153,0.0
2154,1.0
2155,1.0
2156,1.0
2157,0.0
2158,0.0
2159,1.0
2160,0.0
2161,1.0
2162,1.0
2163,1.0
2164,1.0
2165,1.0
2166,1.0
2167,0.0
2168,1.0
2169,1.0
2170,1.0
2171,1.0
2172,0.0
2173,0.0
2174,1.0
2175,1.0
2176,1.0
2177,1.0
2178,1.0
2179,1.0
2180,1.0
2181,0.0
2182,1.0
2183,1.0
2184,0.0
2185,1.0
2186,1.0
2187,1.0
2188,0.0
2189,0.0
2190,1.0
2191,1.0
2192,0.0
2193,0.0
2194,1.0
2195,0.0
2196,0.0
2197,1.0
2198,1.0
2199,0.0
2200,1.0
2201,1.0
2202,1.0
2203,1.0
2204,1.0
2205,0.0
2206,1.0
2207,1.0
2208,1.0
2209,1.0
2210,1.0
2211,1.0
2212,1.0
2213,1.0
2214,0.0
2215,1.0
2216,0.0
2217,1.0
2218,1.0
2219,1.0
2220,1.0
2221,1.0
2222,1.0
2223,1.0
2224,1.0
2225,0.0
2226,1.0
2227,0.0
2228,1.0
2229,0.0
2230,0.0
2231,1.0
2232,1.0
2233,1.0
2234,1.0
2235,1.0
2236,1.0
2237,0.0
2238,0.0
2239,1.0
2240,1.0
2241,1.0
2242,1.0
2243,1.0
2244,1.0
2245,0.0
2246,0.0
2247,1.0
2248,1.0
2249,1.0
2250,0.0
2251,1.0
2252,1.0
2253,1.0
2254,1.0
2255,1.0
2256,0.0
2257,0.0
2258,1.0
2259,0.0
2260,1.0
2261,1.0
2262,0.0
2263,1.0
2264,1.0
2265,0.0
2266,1.0
2267,1.0
2268,1.0
2269,0.0
2270,1.0
2271,0.0
2272,1.0
2273,0.0
2274,1.0
2275,0.0
2276,1.0
2277,1.0
2278,0.0
2279,1.0
2280,0.0
2281,1.0
2282,0.0
2283,1.0
2284,1.0
2285,1.0
2286,1.0
2287,1.0
2288,1.0
2289,1.0
2290,1.0
2291,1.0
2292,0.0
2293,1.0
2294,0.0
2295,1.0
2296,0.0
2297,1.0
2298,0.0
2299,1.0
2300,1.0
2301,0.0
2302,1.0
2303,0.0
2304,1.0
2305,1.0
2306,0.0
2307,1.0
2308,1.0
2309,1.0
2310,1.0
2311,1.0
2312,1.0
2313,0.0
2314,1.0
2315,1.0
2316,1.0
2317,1.0
2318,0.0
2319,1.0
2320,1.0
2321,1.0
2322,0.0
2323,1.0
2324,1.0
2325,0.0
2326,0.0
2327,1.0
2328,0.0
2329,1.0
2330,1.0
2331,1.0
2332,1.0
2333,1.0
2334,1.0
2335,0.0
2336,0.0
2337,1.0
2338,1.0
2339,1.0
2340,1.0
2341,0.0
2342,1.0
2343,1.0
2344,0.0
2345,1.0
2346,1.0
2347,1.0
2348,1.0
2349,1.0
2350,1.0
2351,1.0
2352,1.0
2353,1.0
2354,1.0
2355,1.0
2356,0.0
2357,0.0
2358,1.0
2359,0.0
2360,0.0
2361,1.0
2362,1.0
2363,1.0
2364,0.0
2365,1.0
2366,1.0
2367,1.0
2368,1.0
2369,1.0
2370,1.0
2371,1.0
2372,1.0
2373,1.0
2374,0.0
2375,1.0
2376,1.0
2377,1.0
2378,1.0
2379,1.0
2380,1.0
2381,1.0
2382,1.0
2383,1.0
2384,1.0
2385,1.0
2386,1.0
2387,0.0
2388,1.0
2389,1.0
2390,1.0
2391,1.0
2392,1.0
2393,1.0
2394,0.0
2395,1.0
2396,0.0
2397,0.0
2398,0.0
2399,1.0
2400,1.0
2401,1.0
2402,0.0
2403,0.0
2404,1.0
2405,1.0
2406,1.0
2407,1.0
2408,1.0
2409,0.0
2410,1.0
2411,1.0
2412,1.0
2413,0.0
2414,1.0
2415,1.0
2416,0.0
2417,1.0
2418,0.0
2419,0.0
2420,0.0
2421,1.0
2422,0.0
2423,1.0
2424,1.0
2425,1.0
2426,1.0
2427,0.0
2428,1.0
2429,0.0
2430,1.0
2431,1.0
2432,1.0
2433,1.0
2434,1.0
2435,1.0
2436,0.0
2437,1.0
2438,1.0
2439,0.0
2440,1.0
2441,0.0
2442,1.0
2443,0.0
2444,1.0
2445,1.0
2446,0.0
2447,1.0
2448,1.0
2449,1.0
2450,0.0
2451,1.0
2452,1.0
2453,0.0
2454,0.0
2455,0.0
2456,0.0
2457,1.0
2458,1.0
2459,1.0
2460,1.0
2461,0.0
2462,1.0
2463,1.0
2464,1.0
2465,1.0
2466,1.0
2467,0.0
2468,0.0
2469,1.0
2470,0.0
2471,0.0
2472,0.0
2473,1.0
2474,1.0
2475,1.0
2476,1.0
2477,1.0
2478,0.0
2479,0.0
2480,1.0
2481,1.0
2482,0.0
2483,0.0
2484,0.0
2485,1.0
2486,0.0
2487,0.0
2488,1.0
2489,1.0
2490,1.0
2491,1.0
2492,1.0
2493,1.0
2494,1.0
2495,0.0
2496,0.0
2497,1.0
2498,1.0
2499,1.0
2500,1.0
2501,1.0
2502,1.0
2503,1.0
2504,1.0
2505,1.0
2506,1.0
2507,0.0
2508,1.0
2509,1.0
2510,1.0
2511,1.0
2512,0.0
2513,0.0
2514,1.0
2515,1.0
2516,1.0
2517,1.0
2518,1.0
2519,0.0
2520,0.0
2521,1.0
2522,0.0
2523,0.0
2524,0.0
2525,1.0
2526,1.0
2527,1.0
2528,1.0
2529,1.0
2530,1.0
2531,0.0
2532,1.0
2533,1.0
2534,0.0
2535,1.0
2536,1.0
2537,1.0
2538,1.0
2539,1.0
2540,0.0
2541,1.0
2542,1.0
2543,1.0
2544,1.0
2545,1.0
2546,0.0
2547,1.0
2548,1.0
2549,1.0
2550,1.0
2551,1.0
2552,1.0
2553,0.0
2554,1.0
2555,1.0
2556,0.0
2557,1.0
2558,1.0
2559,0.0
2560,1.0
2561,1.0
2562,1.0
2563,1.0
2564,0.0
2565,0.0
2566,1.0
2567,0.0
2568,1.0
2569,0.0
2570,1.0
2571,0.0
2572,1.0
2573,1.0
2574,1.0
2575,1.0
2576,0.0
2577,0.0
2578,1.0
2579,1.0
2580,1.0
2581,0.0
2582,0.0
2583,1.0
2584,1.0
2585,0.0
2586,1.0
2587,0.0
2588,1.0
2589,1.0
2590,1.0
2591,0.0
2592,1.0
2593,1.0
2594,1.0
2595,1.0
2596,0.0
2597,1.0
2598,1.0
2599,1.0
2600,1.0
2601,1.0
2602,1.0
2603,1.0
2604,1.0
2605,0.0
2606,0.0
2607,1.0
2608,0.0
2609,1.0
2610,1.0
2611,0.0
2612,0.0
2613,1.0
2614,1.0
2615,1.0
2616,1.0
2617,1.0
2618,0.0
2619,1.0
2620,0.0
2621,1.0
2622,1.0
2623,1.0
2624,1.0
2625,1.0
2626,0.0
2627,0.0
2628,1.0
2629,1.0
2630,0.0
2631,1.0
2632,0.0
2633,1.0
2634,0.0
2635,1.0
2636,0.0
2637,0.0
2638,1.0
2639,1.0
2640,1.0
2641,1.0
2642,0.0
2643,1.0
2644,1.0
2645,1.0
2646,1.0
2647,1.0
2648,1.0
2649,1.0
2650,1.0
2651,0.0
2652,1.0
2653,1.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,1.0
2659,1.0
2660,1.0
2661,1.0
2662,0.0
2663,1.0
2664,1.0
2665,1.0
2666,1.0
2667,1.0
2668,1.0
2669,1.0
2670,0.0
2671,1.0
2672,1.0
2673,0.0
2674,1.0
2675,0.0
2676,1.0
2677,1.0
2678,1.0
2679,1.0
2680,1.0
2681,1.0
2682,0.0
2683,1.0
2684,0.0
2685,1.0
2686,1.0
2687,1.0
2688,1.0
2689,1.0
2690,0.0
2691,0.0
2692,1.0
2693,1.0
2694,1.0
2695,0.0
2696,0.0
2697,0.0
2698,1.0
2699,0.0
2700,1.0
2701,0.0
2702,1.0
2703,1.0
2704,1.0
2705,0.0
2706,1.0
2707,1.0
2708,1.0
2709,0.0
2710,0.0
2711,1.0
2712,0.0
2713,0.0
2714,1.0
2715,1.0
2716,1.0
2717,1.0
2718,1.0
2719,0.0
2720,1.0
2721,1.0
2722,1.0
2723,1.0
2724,1.0
2725,1.0
2726,1.0
2727,1.0
2728,1.0
2729,1.0
2730,1.0
2731,1.0
2732,0.0
2733,1.0
2734,1.0
2735,0.0
2736,1.0
2737,1.0
2738,1.0
2739,1.0
2740,0.0
2741,0.0
2742,1.0
2743,1.0
2744,1.0
2745,0.0
2746,1.0
2747,1.0
2748,1.0
2749,0.0
2750,0.0
2751,1.0
2752,0.0
2753,1.0
2754,1.0
2755,1.0
2756,1.0
2757,1.0
2758,0.0
2759,1.0
2760,1.0
2761,0.0
2762,0.0
2763,1.0
2764,1.0
2765,1.0
2766,1.0
2767,0.0
2768,1.0
2769,0.0
2770,0.0
2771,1.0
2772,1.0
2773,0.0
2774,1.0
2775,1.0
2776,1.0
2777,1.0
2778,1.0
2779,1.0
2780,1.0
2781,1.0
2782,1.0
2783,1.0
2784,1.0
2785,1.0
2786,1.0
2787,0.0
2788,0.0
2789,1.0
2790,0.0
2791,0.0
2792,0.0
2793,0.0
2794,0.0
2795,1.0
2796,0.0
2797,1.0
2798,1.0
2799,1.0
2800,1.0
2801,1.0
2802,0.0
2803,1.0
2804,1.0
2805,0.0
2806,0.0
2807,1.0
2808,0.0
2809,0.0
2810,1.0
2811,1.0
2812,0.0
2813,1.0
2814,1.0
2815,0.0
2816,1.0
2817,0.0
2818,1.0
2819,1.0
2820,1.0
2821,1.0
2822,1.0
2823,0.0
2824,1.0
2825,0.0
2826,0.0
2827,0.0
2828,1.0
2829,1.0
2830,1.0
2831,1.0
2832,1.0
2833,0.0
2834,1.0
2835,1.0
2836,1.0
2837,0.0
2838,0.0
2839,1.0
2840,1.0
2841,1.0
2842,1.0
2843,1.0
2844,1.0
2845,0.0
2846,1.0
2847,1.0
2848,1.0
2849,1.0
2850,1.0
2851,1.0
2852,1.0
2853,1.0
2854,0.0
2855,0.0
2856,1.0
2857,1.0
2858,0.0
2859,1.0
2860,1.0
2861,0.0
2862,1.0
2863,1.0
2864,0.0
2865,0.0
2866,0.0
2867,1.0
2868,1.0
2869,1.0
2870,1.0
2871,0.0
2872,1.0
2873,0.0
2874,1.0
2875,1.0
2876,1.0
2877,1.0
2878,0.0
2879,0.0
2880,1.0
2881,0.0
2882,1.0
2883,1.0
2884,0.0
2885,1.0
2886,1.0
2887,1.0
2888,1.0
2889,1.0
2890,1.0
2891,0.0
2892,1.0
2893,1.0
2894,1.0
2895,1.0
2896,1.0
2897,1.0
2898,1.0
2899,0.0
2900,1.0
2901,0.0
2902,0.0
2903,1.0
2904,1.0
2905,1.0
2906,0.0
2907,1.0
2908,0.0
2909,1.0
2910,1.0
2911,1.0
2912,1.0
2913,1.0
2914,1.0
2915,1.0
2916,1.0
2917,1.0
2918,0.0
2919,0.0
2920,0.0
2921,1.0
2922,1.0
2923,1.0
2924,1.0
2925,1.0
2926,0.0
2927,1.0
2928,1.0
2929,0.0
2930,1.0
2931,1.0
2932,0.0
2933,1.0
2934,1.0
2935,1.0
2936,1.0
2937,1.0
2938,1.0
2939,1.0
2940,1.0
2941,1.0
2942,1.0
2943,1.0
2944,1.0
2945,1.0
2946,1.0
2947,1.0
2948,1.0
2949,0.0
2950,1.0
2951,1.0
2952,0.0
2953,1.0
2954,1.0
2955,0.0
2956,0.0
2957,1.0
2958,1.0
2959,0.0
2960,0.0
2961,0.0
2962,1.0
2963,1.0
2964,1.0
2965,1.0
2966,1.0
2967,1.0
2968,1.0
2969,0.0
2970,0.0
2971,0.0
2972,0.0
2973,1.0
2974,1.0
2975,0.0
2976,0.0
2977,1.0
2978,1.0
2979,1.0
2980,1.0
2981,0.0
2982,0.0
2983,1.0
2984,0.0
2985,1.0
2986,1.0
2987,1.0
2988,1.0
2989,0.0
2990,0.0
2991,1.0
2992,1.0
2993,1.0
2994,0.0
2995,1.0
2996,1.0
2997,0.0
2998,1.0
2999,1.0
3000,1.0
3001,0.0
3002,0.0
3003,1.0
3004,1.0
3005,0.0
3006,0.0
3007,1.0
3008,1.0
3009,1.0
3010,1.0
3011,1.0
3012,0.0
3013,1.0
3014,0.0
3015,1.0
3016,0.0
3017,0.0
3018,1.0
3019,1.0
3020,0.0
3021,1.0
3022,1.0
3023,1.0
3024,1.0
3025,1.0
3026,1.0
3027,1.0
3028,1.0
3029,1.0
3030,0.0
3031,1.0
3032,0.0
3033,1.0
3034,0.0
3035,1.0
3036,0.0
3037,0.0
3038,1.0
3039,1.0
3040,1.0
3041,1.0
3042,1.0
3043,1.0
3044,1.0
3045,1.0
3046,1.0
3047,1.0
3048,1.0
3049,1.0
3050,0.0
3051,0.0
3052,1.0
3053,1.0
3054,1.0
3055,1.0
3056,1.0
3057,0.0
3058,1.0
3059,1.0
3060,0.0
3061,1.0
3062,0.0
3063,1.0
3064,1.0
3065,1.0
3066,0.0
3067,1.0
3068,1.0
3069,1.0
3070,1.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,1.0
3076,0.0
3077,0.0
3078,0.0
3079,0.0
3080,1.0
3081,1.0
3082,0.0
3083,0.0
3084,0.0
3085,0.0
3086,1.0
3087,1.0
3088,1.0
3089,1.0
3090,1.0
3091,1.0
3092,0.0
3093,0.0
3094,0.0
3095,1.0
3096,1.0
3097,1.0
3098,0.0
3099,1.0
3100,1.0
3101,1.0
3102,1.0
3103,0.0
3104,0.0
3105,0.0
3106,1.0
3107,0.0
3108,0.0
3109,1.0
3110,1.0
3111,0.0
3112,1.0
3113,0.0
3114,0.0
3115,1.0
3116,1.0
3117,1.0
3118,0.0
3119,0.0
3120,1.0
3121,1.0
3122,1.0
3123,1.0
3124,1.0
3125,1.0
3126,1.0
3127,1.0
3128,1.0
3129,1.0
3130,1.0
3131,1.0
3132,1.0
3133,1.0
3134,1.0
3135,0.0
3136,1.0
3137,1.0
3138,1.0
3139,1.0
3140,1.0
3141,1.0
3142,1.0
3143,1.0
3144,1.0
3145,0.0
3146,1.0
3147,0.0
3148,0.0
3149,1.0
3150,1.0
3151,0.0
3152,1.0
3153,1.0
3154,0.0
3155,1.0
3156,1.0
3157,1.0
3158,1.0
3159,0.0
3160,1.0
3161,0.0
3162,1.0
3163,1.0
3164,1.0
3165,1.0
3166,1.0
3167,0.0
3168,0.0
3169,1.0
3170,1.0
3171,0.0
3172,1.0
3173,1.0
3174,1.0
3175,0.0
3176,1.0
3177,1.0
3178,1.0
3179,1.0
3180,1.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,1.0
3186,0.0
3187,1.0
3188,1.0
3189,1.0
3190,1.0
3191,1.0
3192,0.0
3193,0.0
3194,0.0
3195,1.0
3196,0.0
3197,1.0
3198,0.0
3199,1.0
3200,1.0
3201,0.0
3202,1.0
3203,0.0
3204,1.0
3205,1.0
3206,1.0
3207,0.0
3208,0.0
3209,1.0
3210,0.0
3211,1.0
3212,0.0
3213,0.0
3214,1.0
3215,0.0
3216,1.0
3217,1.0
3218,1.0
3219,0.0
3220,0.0
3221,0.0
3222,0.0
3223,0.0
3224,1.0
3225,1.0
3226,1.0
3227,1.0
3228,1.0
3229,1.0
3230,1.0
3231,0.0
3232,1.0
3233,1.0
3234,1.0
3235,1.0
3236,1.0
3237,1.0
3238,1.0
3239,0.0
3240,1.0
3241,0.0
3242,1.0
3243,1.0
3244,0.0
3245,1.0
3246,1.0
3247,1.0
3248,0.0
3249,1.0
3250,1.0
3251,1.0
3252,1.0
3253,1.0
3254,0.0
3255,1.0
3256,0.0
3257,1.0
3258,1.0
3259,1.0
3260,1.0
3261,1.0
3262,1.0
3263,1.0
3264,0.0
3265,1.0
3266,1.0
3267,1.0
3268,1.0
3269,1.0
3270,0.0
3271,0.0
3272,1.0
3273,0.0
3274,0.0
3275,1.0
3276,0.0
3277,0.0
3278,0.0
3279,0.0
3280,1.0
3281,1.0
3282,1.0
3283,1.0
3284,1.0
3285,0.0
3286,0.0
3287,1.0
3288,1.0
3289,0.0
3290,0.0
3291,1.0
3292,1.0
3293,0.0
3294,1.0
3295,0.0
3296,1.0
3297,1.0
3298,1.0
3299,0.0
3300,1.0
3301,0.0
3302,0.0
3303,1.0
3304,1.0
3305,1.0
3306,0.0
3307,1.0
3308,1.0
3309,0.0
3310,1.0
3311,1.0
3312,1.0
3313,1.0
3314,0.0
3315,0.0
3316,1.0
3317,1.0
3318,1.0
3319,1.0
3320,1.0
3321,1.0
3322,1.0
3323,0.0
3324,1.0
3325,1.0
3326,1.0
3327,1.0
3328,0.0
3329,1.0
3330,1.0
3331,1.0
3332,0.0
3333,0.0
3334,0.0
3335,1.0
3336,1.0
3337,1.0
3338,0.0
3339,1.0
3340,1.0
3341,1.0
3342,0.0
3343,1.0
3344,1.0
3345,1.0
3346,1.0
3347,0.0
3348,1.0
3349,1.0
3350,0.0
3351,1.0
3352,1.0
3353,1.0
3354,1.0
3355,0.0
3356,1.0
3357,1.0
3358,1.0
3359,1.0
3360,1.0
3361,1.0
3362,1.0
3363,1.0
3364,1.0
3365,0.0
3366,1.0
3367,1.0
3368,0.0
3369,1.0
3370,1.0
3371,1.0
3372,0.0
3373,1.0
3374,0.0
3375,0.0
3376,1.0
3377,1.0
3378,1.0
3379,1.0
3380,0.0
3381,1.0
3382,1.0
3383,1.0
3384,0.0
3385,1.0
3386,1.0
3387,1.0
3388,1.0
3389,0.0
3390,1.0
3391,1.0
3392,0.0
3393,1.0
3394,1.0
3395,0.0
3396,1.0
3397,1.0
3398,1.0
3399,1.0
3400,1.0
3401,1.0
3402,1.0
3403,0.0
3404,0.0
3405,1.0
3406,0.0
3407,0.0
3408,1.0
3409,0.0
3410,0.0
3411,1.0
3412,1.0
3413,1.0
3414,1.0
3415,1.0
3416,1.0
3417,1.0
3418,1.0
3419,1.0
3420,1.0
3421,1.0
3422,1.0
3423,1.0
3424,1.0
3425,1.0
3426,0.0
3427,1.0
3428,1.0
3429,1.0
3430,1.0
3431,1.0
3432,1.0
3433,0.0
3434,1.0
3435,1.0
3436,1.0
3437,1.0
3438,0.0
3439,1.0
3440,0.0
3441,0.0
3442,1.0
3443,1.0
3444,0.0
3445,1.0
3446,1.0
3447,1.0
3448,1.0
3449,1.0
3450,1.0
3451,1.0
3452,1.0
3453,0.0
3454,0.0
3455,0.0
3456,1.0
3457,1.0
3458,1.0
3459,1.0
3460,1.0
3461,1.0
3462,1.0
3463,1.0
3464,0.0
3465,1.0
3466,1.0
3467,1.0
3468,1.0
3469,1.0
3470,1.0
3471,1.0
3472,0.0
3473,1.0
3474,1.0
3475,1.0
3476,1.0
3477,1.0
3478,0.0
3479,1.0
3480,1.0
3481,1.0
3482,1.0
3483,1.0
3484,0.0
3485,1.0
3486,1.0
3487,1.0
3488,1.0
3489,0.0
3490,0.0
3491,1.0
3492,1.0
3493,1.0
3494,1.0
3495,1.0
3496,1.0
3497,1.0
3498,1.0
3499,1.0
3500,1.0
3501,1.0
3502,1.0
3503,1.0
3504,1.0
3505,1.0
3506,1.0
3507,0.0
3508,1.0
3509,0.0
3510,0.0
3511,1.0
3512,0.0
3513,1.0
3514,1.0
3515,1.0
3516,1.0
3517,1.0
3518,1.0
3519,1.0
3520,1.0
3521,1.0
3522,1.0
3523,0.0
3524,1.0
3525,1.0
3526,1.0
3527,1.0
3528,1.0
3529,1.0
3530,1.0
3531,0.0
3532,1.0
3533,1.0
3534,1.0
3535,1.0
3536,1.0
3537,1.0
3538,1.0
3539,1.0
3540,1.0
3541,1.0
3542,0.0
3543,1.0
3544,0.0
3545,1.0
3546,0.0
3547,0.0
3548,1.0
3549,1.0
3550,1.0
3551,1.0
3552,0.0
3553,1.0
3554,1.0
3555,0.0
3556,1.0
3557,0.0
3558,0.0
3559,1.0
3560,0.0
3561,1.0
3562,1.0
3563,1.0
3564,1.0
3565,0.0
3566,0.0
3567,1.0
3568,1.0
3569,1.0
3570,0.0
3571,0.0
3572,1.0
3573,0.0
3574,1.0
3575,1.0
3576,0.0
3577,0.0
3578,1.0
3579,0.0
3580,1.0
3581,1.0
3582,1.0
3583,1.0
3584,1.0
3585,1.0
3586,1.0
3587,1.0
3588,1.0
3589,0.0
3590,1.0
3591,1.0
3592,1.0
3593,1.0
3594,1.0
3595,0.0
3596,0.0
3597,0.0
3598,1.0
3599,1.0
3600,1.0
3601,0.0
3602,1.0
3603,0.0
3604,1.0
3605,0.0
3606,1.0
3607,1.0
3608,1.0
3609,1.0
3610,1.0
3611,1.0
3612,1.0
3613,1.0
3614,1.0
3615,1.0
3616,1.0
3617,1.0
3618,1.0
3619,0.0
3620,0.0
3621,1.0
3622,1.0
3623,1.0
3624,1.0
3625,0.0
3626,0.0
3627,1.0
3628,1.0
3629,0.0
3630,1.0
3631,0.0
3632,1.0
3633,1.0
3634,1.0
3635,1.0
3636,0.0
3637,1.0
3638,1.0
3639,1.0
3640,1.0
3641,0.0
3642,1.0
3643,1.0
3644,1.0
3645,1.0
3646,0.0
3647,1.0
3648,0.0
3649,1.0
3650,1.0
3651,1.0
3652,1.0
3653,1.0
3654,1.0
3655,1.0
3656,1.0
3657,1.0
3658,1.0
3659,0.0
3660,1.0
3661,1.0
3662,0.0
3663,1.0
3664,1.0
3665,1.0
3666,1.0
3667,1.0
3668,1.0
3669,1.0
3670,1.0
3671,1.0
3672,1.0
3673,0.0
3674,1.0
3675,0.0
3676,1.0
3677,1.0
3678,1.0
3679,0.0
3680,1.0
3681,0.0
3682,0.0
3683,1.0
3684,0.0
3685,1.0
3686,1.0
3687,1.0
3688,1.0
3689,1.0
3690,1.0
3691,1.0
3692,1.0
3693,0.0
3694,0.0
3695,0.0
3696,1.0
3697,0.0
3698,1.0
3699,1.0
3700,1.0
3701,1.0
3702,1.0
3703,1.0
3704,1.0
3705,1.0
3706,0.0
3707,0.0
3708,1.0
3709,1.0
3710,1.0
3711,0.0
3712,1.0
3713,1.0
3714,1.0
3715,1.0
3716,1.0
3717,1.0
3718,0.0
3719,0.0
3720,1.0
3721,1.0
3722,1.0
3723,0.0
3724,0.0
3725,1.0
3726,0.0
3727,1.0
3728,1.0
3729,1.0
3730,0.0
3731,1.0
3732,0.0
3733,0.0
3734,1.0
3735,0.0
3736,0.0
3737,1.0
3738,1.0
3739,1.0
3740,0.0
3741,1.0
3742,0.0
3743,1.0
3744,1.0
3745,1.0
3746,0.0
3747,0.0
3748,0.0
3749,0.0
3750,1.0
3751,1.0
3752,1.0
3753,0.0
3754,0.0
3755,1.0
3756,1.0
3757,1.0
3758,1.0
3759,0.0
3760,0.0
3761,0.0
3762,1.0
3763,0.0
3764,1.0
3765,1.0
3766,1.0
3767,0.0
3768,1.0
3769,1.0
3770,1.0
3771,0.0
3772,0.0
3773,1.0
3774,1.0
3775,1.0
3776,0.0
3777,0.0
3778,1.0
3779,1.0
3780,1.0
3781,1.0
3782,1.0
3783,0.0
3784,1.0
3785,1.0
3786,0.0
3787,1.0
3788,0.0
3789,0.0
3790,1.0
3791,0.0
3792,1.0
3793,1.0
3794,1.0
3795,1.0
3796,1.0
3797,1.0
3798,1.0
3799,1.0
3800,1.0
3801,1.0
3802,1.0
3803,1.0
3804,1.0
3805,1.0
3806,0.0
3807,1.0
3808,1.0
3809,1.0
3810,1.0
3811,1.0
3812,0.0
3813,1.0
3814,0.0
3815,1.0
3816,1.0
3817,1.0
3818,1.0
3819,0.0
3820,1.0
3821,0.0
3822,0.0
3823,0.0
3824,0.0
3825,1.0
3826,1.0
3827,0.0
3828,0.0
3829,1.0
3830,1.0
3831,1.0
3832,1.0
3833,1.0
3834,1.0
3835,1.0
3836,1.0
3837,0.0
3838,1.0
3839,0.0
3840,1.0
3841,1.0
3842,1.0
3843,0.0
3844,1.0
3845,0.0
3846,0.0
3847,1.0
3848,1.0
3849,1.0
3850,0.0
3851,1.0
3852,1.0
3853,1.0
3854,0.0
3855,1.0
3856,0.0
3857,1.0
3858,1.0
3859,1.0
3860,1.0
3861,0.0
3862,1.0
3863,1.0
3864,1.0
3865,0.0
3866,1.0
3867,1.0
3868,1.0
3869,1.0
3870,0.0
3871,1.0
3872,1.0
3873,1.0
3874,1.0
3875,1.0
3876,1.0
3877,1.0
3878,1.0
3879,1.0
3880,1.0
3881,0.0
3882,0.0
3883,1.0
3884,1.0
3885,1.0
3886,1.0
3887,1.0
3888,1.0
3889,1.0
3890,1.0
3891,1.0
3892,1.0
3893,1.0
3894,1.0
3895,1.0
3896,0.0
3897,1.0
3898,1.0
3899,0.0
3900,1.0
3901,1.0
3902,0.0
3903,1.0
3904,1.0
3905,1.0
3906,1.0
3907,1.0
3908,1.0
3909,1.0
3910,0.0
3911,1.0
3912,1.0
3913,1.0
3914,1.0
3915,1.0
3916,1.0
3917,1.0
3918,1.0
3919,1.0
3920,1.0
3921,0.0
3922,0.0
3923,0.0
3924,1.0
3925,1.0
3926,1.0
3927,1.0
3928,0.0
3929,1.0
3930,1.0
3931,1.0
3932,1.0
3933,1.0
3934,1.0
3935,1.0
3936,1.0
3937,1.0
3938,0.0
3939,0.0
3940,0.0
3941,0.0
3942,0.0
3943,1.0
3944,1.0
3945,1.0
3946,1.0
3947,0.0
3948,0.0
3949,1.0
3950,1.0
3951,1.0
3952,0.0
3953,1.0
3954,0.0
3955,0.0
3956,1.0
3957,1.0
3958,1.0
3959,1.0
3960,1.0
3961,1.0
3962,1.0
3963,0.0
3964,1.0
3965,1.0
3966,0.0
3967,0.0
3968,1.0
3969,1.0
3970,0.0
3971,1.0
3972,0.0
3973,1.0
3974,0.0
3975,0.0
3976,1.0
3977,1.0
3978,0.0
3979,1.0
3980,1.0
3981,1.0
3982,0.0
3983,1.0
3984,0.0
3985,1.0
3986,0.0
3987,1.0
3988,0.0
3989,1.0
3990,1.0
3991,1.0
3992,1.0
3993,1.0
3994,1.0
3995,1.0
3996,1.0
3997,1.0
3998,1.0
3999,1.0
4000,1.0
4001,1.0
4002,1.0
4003,1.0
4004,1.0
4005,1.0
4006,1.0
4007,1.0
4008,0.0
4009,0.0
4010,1.0
4011,1.0
4012,1.0
4013,0.0
4014,1.0
4015,0.0
4016,1.0
4017,1.0
4018,1.0
4019,0.0
4020,1.0
4021,1.0
4022,1.0
4023,1.0
4024,1.0
4025,1.0
4026,1.0
4027,1.0
4028,1.0
4029,1.0
4030,0.0
4031,1.0
4032,1.0
4033,1.0
4034,0.0
4035,1.0
4036,1.0
4037,1.0
4038,0.0
4039,1.0
4040,1.0
4041,1.0
4042,0.0
4043,1.0
4044,0.0
4045,1.0
4046,1.0
4047,1.0
4048,1.0
4049,1.0
4050,0.0
4051,0.0
4052,0.0
4053,0.0
4054,1.0
4055,1.0
4056,0.0
4057,0.0
4058,1.0
4059,1.0
4060,1.0
4061,1.0
4062,1.0
4063,0.0
4064,0.0
4065,1.0
4066,1.0
4067,0.0
4068,1.0
4069,1.0
4070,0.0
4071,1.0
4072,1.0
4073,0.0
4074,1.0
4075,0.0
4076,0.0
4077,1.0
4078,1.0
4079,1.0
4080,0.0
4081,1.0
4082,1.0
4083,0.0
4084,1.0
4085,1.0
4086,1.0
4087,1.0
4088,0.0
4089,0.0
4090,0.0
4091,0.0
4092,1.0
4093,1.0
4094,1.0
4095,1.0
4096,0.0
4097,0.0
4098,1.0
4099,1.0
4100,0.0
4101,1.0
4102,1.0
4103,1.0
4104,1.0
4105,1.0
4106,1.0
4107,1.0
4108,0.0
4109,0.0
4110,1.0
4111,1.0
4112,1.0
4113,1.0
4114,1.0
4115,0.0
4116,1.0
4117,1.0
4118,1.0
4119,1.0
4120,1.0
4121,1.0
4122,1.0
4123,1.0
4124,1.0
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,1.0
4130,1.0
4131,1.0
4132,1.0
4133,1.0
4134,1.0
